Country,Site,Type,Status,LoginGated,Prices,URL
France,screengrade.fr,shop,discovered,no,0,https://screengrade.fr/
France,smaaart.fr,buyback,discovered,no,0,https://www.smaaart.fr
France,smartgrade.fr,buyback,priced,no,89,https://smartgrade.fr/tarification-de-rachat-ecrans-casses/
France,sos-accessoire.com,shop,discovered,no,0,https://www.sos-accessoire.com
France,sosav.fr,shop,discovered,no,0,https://pro.sosav.fr/grossiste/
France,storephone.fr,shop,login-gated,YES,0,https://storephone.fr/
France,todaphone.fr,shop,discovered,no,0,https://www.todaphone.fr/
France,toolphone.fr,shop,discovered,no,0,https://www.toolphone.fr/ecran-iphone
France,tout-pour-phone.com,shop,discovered,no,0,https://www.tout-pour-phone.com/763-iphone-piece-detachees-accessoires
France,utopya.fr,shop,login-gated,YES,0,https://www.utopya.fr/apple/iphone/iphone-14.html
France,vendremonmobile.com,buyback,priced,no,8,https://vendremonmobile.com/revendre-mobile/apple
France,volts.fr,shop,discovered,no,0,https://www.volts.fr/pieces-detachees-apple/ecran-iphone
France,westock-europe.fr,shop,discovered,no,0,https://westock-europe.fr/grossiste-smartphone/
France,world-itech.com,shop,priced,no,33,https://world-itech.com
Germany,amdetech.de,shop,priced,YES,3,https://www.amdetech.de/b2b-info-de/
Germany,asgoodasnew.de,shop,discovered,no,0,https://www.asgoodasnew.de/apple-iphone
Germany,atelcom.de,shop,priced,no,21,https://www.atelcom.de/
Germany,brodos.net,shop,discovered,no,0,https://www.brodos.net/
Germany,buyspares24.de,shop,discovered,no,0,https://www.buyspares24.de/
Germany,cdx.de,shop,priced,YES,31,https://www.cdx.de/store/IPHONE-ERSATZTEILE
Germany,clappz.de,shop,discovered,no,0,https://www.clappz.de/apple/iphone
Germany,clevertronic.de,shop,discovered,no,0,https://www.clevertronic.de/ersatzteile/apple/
Germany,crelander.de,shop,discovered,no,0,https://www.crelander.de/
Germany,dacein.de,shop,priced,no,16,https://www.dacein.de/en
Germany,die-reparatur-profis.de,buyback,login-gated,YES,0,https://www.die-reparatur-profis.de/service/ankauf-von-defekten-displays/
Germany,display-shop.de,shop,discovered,no,0,https://www.display-shop.de/apple-iphone
Germany,displayankauf.com,buyback,discovered,no,0,https://www.displayankauf.com/displayankauf/
Germany,displayankauf.de,buyback,discovered,no,0,https://www.displayankauf.de/
Germany,displayengel.de,shop,discovered,no,0,https://displayengel.de/Smartphone-Handy-iPad-Display-Ersatzteile-B2B-Haendler
Germany,displaykaufen.de,shop,discovered,no,0,https://www.displaykaufen.de/
Germany,displayreparatur24.de,shop,discovered,no,0,https://www.displayreparatur24.de/
Germany,dmctshop.de,buyback,login-gated,YES,0,http://www.dmctshop.de/
Germany,dr-smartphone.shop,shop,discovered,no,0,https://store.dr-smartphone.shop/
Germany,dreamgsm.eu,shop,discovered,no,0,https://dreamgsm.eu/de/categories/-1214553926
Germany,ecomelectronics.de,shop,discovered,no,0,https://www.ecomelectronics.de/
Germany,ecompense.de,buyback,login-gated,YES,0,http://ecompense.de/
Germany,elfon.de,shop,discovered,no,0,https://elfon.de/
Germany,ersatzteile-handy-shop.de,shop,login-gated,YES,0,https://www.ersatzteile-handy-shop.de/
Germany,ersatzteilekoenig.de,shop,discovered,no,0,https://www.ersatzteilekoenig.de/apple/
Germany,ersatzteilshop.eu,shop,discovered,no,0,https://www.ersatzteilshop.eu/apple
Germany,esourceparts.de,shop,discovered,no,0,https://www.esourceparts.de/
Germany,euromobilecompany.de,shop,login-gated,YES,0,https://euromobilecompany.de/de/artikel/einsatzgebiet/grosshandel-handyteile-frankfurt-am-main
Germany,firayo.com,shop,discovered,no,0,https://www.firayo.com/
Germany,fixshop-online.de,shop,priced,no,15,https://www.fixshop-online.de/
Germany,flip4new.de,buyback,discovered,no,0,https://www.flip4new.de/handy-verkaufen
Germany,gbishop.de,shop,priced,no,2,https://gbishop.de/de/
Germany,green2b.de,buyback,discovered,no,0,https://green2b.de/
Germany,gsm55.de,shop,priced,no,7,https://www.gsm55.de/ersatzteile-fuer-iphone.html
Germany,gsmoriginal.de,shop,discovered,no,0,https://www.gsmoriginal.de/
Germany,gsmparts24.de,shop,discovered,no,0,https://www.gsmparts24.de/
Germany,gsmuniversal.de,shop,discovered,no,0,https://www.gsmuniversal.de/
Germany,handy-ersatzteile-shop.de,shop,discovered,no,0,https://www.handy-ersatzteile-shop.de/apple/iphone/
Germany,handy-glasreparatur.de,buyback,discovered,no,0,https://handy-glasreparatur.de/ankauf
Germany,handyankauf-defekt.de,buyback,discovered,no,0,https://www.handyankauf-defekt.de/
Germany,handydoc-hamburg.de,shop,priced,YES,11,https://handydoc-hamburg.de/collections/iphone-ersatzteile
Germany,handyersatzteilshop.de,shop,discovered,no,0,https://www.handyersatzteilshop.de/apple/iphone/
Germany,handyparts.de,shop,discovered,no,0,https://www.handyparts.de/
Germany,handyparts24.de,shop,discovered,no,0,https://www.handyparts24.de/
Germany,handyreparatur123.de,shop,discovered,no,0,https://www.handyreparatur123.de/ersatzteile
Germany,handyschmiede.de,shop,priced,no,47,https://handyschmiede.de
Germany,handyteam.berlin,shop,discovered,no,0,https://www.handyteam.berlin/
Germany,handytec.de,shop,discovered,no,0,https://www.handytec.de/
Germany,handytime.de,shop,discovered,no,0,https://www.handytime.de/ersatzteile
Germany,handytreff.de,shop,discovered,no,0,https://www.handytreff.de/
Germany,handywerk.de,shop,priced,no,4,https://shop.handywerk.de/
Germany,herweck.de,shop,discovered,no,0,https://www.herweck.de/
Germany,inparts.shop,shop,discovered,no,0,https://inparts.shop/de
Germany,instar24.de,shop,discovered,no,0,https://www.instar24.de/
Germany,iphone-ankauf-defekt.de,buyback,discovered,no,0,https://www.iphone-ankauf-defekt.de/
Germany,iphonedisplayshop.de,shop,discovered,no,0,https://www.iphonedisplayshop.de/c/iphone-ersatzteile
Germany,iphoneersatzteileshop.de,shop,priced,no,40,https://www.iphoneersatzteileshop.de/Displays
Germany,iphoneexpressreparatur.de,shop,priced,YES,28,https://www.iphoneexpressreparatur.de/iphone-display-reparatur-b2b/
Germany,jacks-handys.de,buyback,priced,no,26,https://www.jacks-handys.de/display-ankauf/
Germany,kabelbude.eu,shop,discovered,no,0,https://www.kabelbude.eu/
Germany,kaputt.de,shop,discovered,no,0,https://www.kaputt.de/ersatzteile
Germany,kf-parts.de,shop,discovered,no,0,https://www.kf-parts.de/apple/iphone
Germany,komsa.de,shop,discovered,no,0,https://www.komsa.de/
Germany,ladehafen.com,shop,discovered,no,0,https://www.ladehafen.com/6-handy-ersatzteile-grosshandel
Germany,lieferanten.de,shop,discovered,no,0,https://www.lieferanten.de/produkt-handy-lcd-display.html
Germany,lixma.de,buyback,login-gated,YES,0,https://lixma.de/display-ankauf
Germany,meintrendyhandy.de,shop,priced,YES,55,https://www.meintrendyhandy.de/shop/iphone-ersatzteile-display-38278s1.html
Germany,michaeltelecom.de,shop,discovered,no,0,https://www.michaeltelecom.de/
Germany,mobileparts.shop,shop,priced,no,1,https://www.mobileparts.shop/en
Germany,mobilewelt24.de,shop,discovered,no,0,https://www.mobilewelt24.de/
Germany,mobiltec24.de,shop,discovered,no,0,https://www.mobiltec24.de/
Germany,mobilteile.de,shop,discovered,no,0,https://www.mobilteile.de/apple
Germany,momox.de,buyback,discovered,no,0,https://www.momox.de/handys-verkaufen/
Germany,movitronix.com,shop,discovered,no,0,https://www.movitronix.com/
Germany,mparts24.de,shop,discovered,no,0,https://www.mparts24.de/
Germany,mpsmobile.de,shop,discovered,no,0,https://mpsmobile.de/de/ersatzteile-c-0274BA15B350
Germany,mtimpex.com,shop,priced,YES,1,https://www.mtimpex.com/de/
Germany,mtstronic.de,buyback,priced,no,20,https://mtstronic.de/
Germany,myphonepartner.de,shop,discovered,no,0,https://www.myphonepartner.de/
Germany,mytrendyphone.eu,shop,priced,YES,90,https://www.mytrendyphone.eu/shop/mobile-phone-spare-parts-54818s1.html
Germany,parts4repair.de,shop,priced,no,2,https://parts4repair.de/smartphone-ersatzteile/iphone-ersatzteile/
Germany,phf-shop.com,shop,priced,no,7,https://phf-shop.com
Germany,phone-werk.de,shop,priced,no,11,https://phone-werk.de
Germany,phoneankauf.de,buyback,priced,no,9,https://phoneankauf.de/
Germany,phonepart.de,shop,discovered,no,0,https://www.phonepart.de/Ersatzteile
Germany,phoneprorepair.de,buyback,login-gated,YES,0,https://phoneprorepair.de/
Germany,phonestore24.de,shop,discovered,no,0,https://www.phonestore24.de/
Germany,phoneteile.de,shop,login-gated,YES,0,https://www.phoneteile.de/
Germany,phonewerkstatt.de,shop,discovered,no,0,https://www.phonewerkstatt.de/shop/
Germany,rebuy.de,buyback,discovered,no,0,https://www.rebuy.de/verkaufen/handys-smartphones
Germany,repairix.de,shop,discovered,no,0,https://www.repairix.de/
Germany,repairo.net,buyback,discovered,no,0,https://www.repairo.net/
Germany,reparatur-ersatzteile.de,shop,discovered,no,0,https://www.reparatur-ersatzteile.de/apple-iphone
Germany,reparatur-werk.com,shop,priced,no,41,https://www.reparatur-werk.com/c/iphone-ersatzteile
Germany,repoot.de,buyback,priced,no,60,https://repoot.de/display-ankauf/
Germany,screenvendor.com,buyback,discovered,no,0,https://screenvendor.com/de/
Germany,shop.kaputt.de,shop,login-gated,YES,0,https://shop.kaputt.de/handy-ersatzteile-iphone/
Germany,smartpart4u.de,buyback,discovered,no,0,https://www.smartpart4u.de/display-ankauf
Germany,smartphone-ersatzteile.de,shop,discovered,no,0,https://www.smartphone-ersatzteile.de/apple
Germany,smartphoneteile.de,shop,discovered,no,0,https://www.smartphoneteile.de/
Germany,svp24.de,shop,discovered,no,0,https://www.svp24.de/Apple
Germany,talksky.de,shop,login-gated,YES,0,https://www.talksky.de/
Germany,touchandscreen.de,shop,priced,YES,2,https://www.touchandscreen.de/iphone-ersatzteile
Germany,utopya.de,shop,priced,no,1,https://www.utopya.de/
Germany,verkaufen.com,buyback,discovered,no,0,https://www.verkaufen.com/handy-verkaufen
Germany,wave-distribution.de,shop,discovered,no,0,https://www.wave-distribution.de/
Germany,weaccessory.com,shop,priced,no,1,https://www.weaccessory.com/de/lists/iphone-ersatzteile-grosshandel.html
Germany,wholesale-handel.de,shop,discovered,no,0,https://www.wholesale-handel.de/
Germany,wigento.de,shop,priced,YES,10,https://www.wigento.de/ersatzteile/smartphone/apple/
Germany,wirkaufens.de,buyback,discovered,no,0,https://www.wirkaufens.de/de/smartphones
Germany,xn--smartphone-br-mfb.de,buyback,discovered,no,0,https://xn--smartphone-br-mfb.de/displayankauf/
Germany,zoxs.de,buyback,discovered,no,0,https://www.zoxs.de/
Greece,abc-mobile.gr,shop,login-gated,YES,0,https://www.abc-mobile.gr
Greece,activephones.gr,buyback,discovered,no,0,https://activephones.gr
Greece,agm-shop.gr,shop,discovered,no,0,https://agm-shop.gr/a3esoyar/aksesouar-kinhtwn/antallaktika-kinhtwn
Greece,alestra.gr,shop,priced,no,21,https://www.alestra.gr/mobilephones/screenmobile/iphone
Greece,amdetech.gr,shop,priced,no,12,https://amdetech.gr
Greece,cosmodata.gr,shop,discovered,no,0,https://www.cosmodata.gr/category/2033/antallaktika-kiniton
Greece,dealstore.gr,shop,priced,YES,2,https://dealstore.gr/product-category/%CF%84%CE%B5%CF%87%CE%BD%CE%BF%CE%BB%CE%BF%CE%B3%CE%AF%CE%B1/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-%CE%BA%CE%B9%CE%BD%CE%B7%CF%84%CF%8E%CE%BD/
Greece,delios.gr,shop,priced,no,32,https://www.delios.gr
Greece,e-matrix.gr,shop,discovered,no,0,https://www.e-matrix.gr/b2b-%CF%87%CE%BF%CE%BD%CE%B4%CF%81%CE%B9%CE%BA%CE%AE/
Greece,easyservice.gr,buyback,priced,no,1,https://easyservice.gr
Greece,ekit.gr,shop,discovered,no,0,https://www.ekit.gr/
Greece,fixmobile.gr,shop,discovered,no,0,https://store.fixmobile.gr/en/
Greece,gctech.gr,shop,priced,no,6,https://gctech.gr/antallaktika-apple
Greece,geekon.gr,shop,priced,no,1,https://geekon.gr
Greece,gsmparts.gr,shop,discovered,no,0,https://www.gsmparts.gr/
Greece,gsmteam.gr,shop,priced,YES,3,https://gsmteam.gr
Greece,hamzatel.gr,shop,priced,no,12,https://www.hamzatel.gr/el/
Greece,ictparts.gr,shop,discovered,no,0,https://www.ictparts.gr/
Greece,innovx.gr,shop,discovered,no,0,https://innovx.gr/
Greece,ired.gr,shop,login-gated,YES,0,https://ired.gr/en/product-category/antallaktika/antallaktika-iphone/
Greece,irepair.gr,shop,discovered,no,0,https://irepair.gr/content/page/
Greece,kalimeratzis.gr,shop,discovered,no,0,https://www.kalimeratzis.gr/
Greece,laptop-service.gr,shop,priced,no,8,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone
Greece,mbparts.gr,shop,priced,no,8,https://mbparts.gr
Greece,media-ram.gr,shop,priced,no,1,https://www.media-ram.gr/smartphone-tablet-parts-greece/apple/
Greece,microcenter.gr,shop,discovered,no,0,https://www.microcenter.gr/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-%CE%BA%CE%B9%CE%BD%CE%B7%CF%84%CF%8E%CE%BD/
Greece,mobilecity.gr,shop,discovered,no,0,https://mobilecity.gr
Greece,mobilecorner.gr,shop,login-gated,YES,0,https://mobilecorner.gr/cat/antallaktika-kinita-tablets/smartphone-parts/iphone/
Greece,mobshop.gr,shop,discovered,no,0,https://www.mobshop.gr/
Greece,modchip.gr,shop,priced,YES,13,https://modchip.gr
Greece,movil.gr,shop,priced,YES,4,https://movil.gr
Greece,net-one.gr,shop,priced,no,5,https://net-one.gr
Greece,netphone.gr,buyback,discovered,no,0,https://netphone.gr
Greece,nvs.gr,shop,priced,no,3,https://nvs.gr
Greece,one-shop.gr,shop,priced,no,14,https://one-shop.gr/
Greece,partsphone.gr,shop,discovered,no,0,https://partsphone.gr/
Greece,pds.com.gr,buyback,discovered,no,0,https://www.pds.com.gr/el-gr/eidos/antallaktika-kai-aksesouar-kiniton-tilefonon/antallaktika-kiniton-spare-repair-parts/othones-lcd-display-gia-kinita-smartphones/othones-spasmenes-gia-anakuklosi-broken-lcd
Greece,saver.gr,shop,login-gated,YES,0,https://www.saver.gr/iphone-service.aspx
Greece,spareparts.gr,shop,discovered,no,0,https://www.spareparts.gr/
Greece,stoucky.gr,shop,discovered,no,0,https://www.stoucky.gr/apple-accessories/apple-parts
Greece,thefixers.gr,shop,discovered,no,0,https://thefixers.gr/
Greece,theimarket.gr,shop,priced,no,25,https://www.theimarket.gr/shop/category/antallaktika-iphone
Greece,xda.gr,shop,priced,no,5,https://xda.gr
Hungary,almabuy.hu,buyback,discovered,no,0,https://almabuy.hu/
Hungary,appleking.hu,shop,login-gated,YES,0,https://www.appleking.hu/kijelzok
Hungary,carecity.hu,shop,login-gated,YES,0,https://carecity.hu/
Hungary,ecomobilcsepel.hu,shop,login-gated,YES,0,https://www.ecomobilcsepel.hu/pages/iphone-szerviz-lista
Hungary,engaro.hu,shop,login-gated,YES,0,https://www.engaro.hu/apple-iphone
Hungary,fixity.hu,shop,login-gated,YES,0,https://fixity.hu/arlista/apple.html
Hungary,fixpart.hu,shop,discovered,no,0,https://fixpart.hu/alkatreszek/apple
Hungary,fixshop.hu,shop,login-gated,YES,0,https://www.fixshop.hu/iphone-kijelzok-erintouvegek/
Hungary,fixstore.hu,shop,login-gated,YES,0,https://www.fixstore.hu/iphone-239
Hungary,gegeszoft.hu,shop,discovered,no,0,https://gegeszoft.hu/
Hungary,generalmobile.hu,shop,login-gated,YES,0,https://shop.generalmobile.hu/kijelzok-164
Hungary,hasznaltalma.hu,shop,login-gated,YES,0,https://hasznaltalma.hu/apple-alkatresz-es-szerviz/apple-alkatreszek/iphone-alkatresz
Hungary,hiphone.hu,shop,login-gated,YES,0,https://hiphone.hu/iphone-kijelzo-csere/
Hungary,iberry.hu,buyback,discovered,no,0,https://iberry.hu/hasznalt-apple-keszulek-beszamitas/
Hungary,iphone-klinika.hu,shop,login-gated,YES,0,https://iphone-klinika.hu/iphone-kijelzo-csere/
Hungary,ispacecenter.hu,buyback,login-gated,YES,0,https://ispacecenter.hu/felvasarlas/
Hungary,istyle.hu,buyback,login-gated,YES,0,https://istyle.hu/pages/trade-in
Hungary,iszereles.hu,shop,login-gated,YES,0,https://iszereles.hu/
Hungary,kijelzobolt.hu,shop,discovered,no,0,https://kijelzobolt.hu/
Hungary,lcdfix.hu,shop,login-gated,YES,0,https://lcdfix.hu/
Hungary,lemes.hu,shop,login-gated,YES,0,https://lemes.hu
Hungary,macszerez.com,buyback,login-gated,YES,0,https://macszerez.com/felvasarlas/
Hungary,notebook-alkatresz.hu,shop,login-gated,YES,0,https://www.notebook-alkatresz.hu/apple-iphone/telefon-kijelzo-es-erintopanel
Hungary,phonelist.eu,shop,discovered,no,0,https://phonelist.eu/hu
Hungary,re-store.hu,shop,login-gated,YES,0,https://re-store.hu/szerviz-javitas/iphone-javitas
Hungary,rendo.hu,buyback,discovered,no,0,https://rendo.hu/
Hungary,silicium.eu,shop,discovered,no,0,https://secure.silicium.eu
Hungary,skyphone.hu,shop,discovered,no,0,https://www.skyphone.hu/
Hungary,smartclinic.hu,buyback,discovered,no,0,https://smartclinic.hu/hu/keszulekvasarlas/
Hungary,tanfield.shop,shop,discovered,no,0,https://www.tanfield.shop/Kijelzo
Hungary,tok-store.hu,shop,login-gated,YES,0,https://www.tok-store.hu/termekek-alkatreszek-apple-iphone
Hungary,xpro.hu,shop,login-gated,YES,0,https://www.xpro.hu/spl/247417/Apple
Ireland,akmobilestore.com,shop,priced,YES,10,https://akmobilestore.com/product-category/iphone-parts-wholesale/iphone-lcd-screen/
Ireland,athcom.ie,buyback,priced,no,6,https://www.athcom.ie/sell/
Ireland,cashgadgetexchange.com,buyback,discovered,no,0,https://www.cashgadgetexchange.com/we-buy-phones
Ireland,compuparts.ie,shop,priced,no,10,https://compuparts.ie
Ireland,digitalworldireland.ie,shop,discovered,no,0,https://digitalworldireland.ie/
Ireland,electronic.partners,buyback,discovered,no,0,https://ie.electronic.partners/services/recycle-electronic/
Ireland,expresstech.ie,shop,priced,no,28,https://www.expresstech.ie/collections/iphone-screen-repair-replacement
Ireland,firsthelptech.ie,shop,priced,no,33,https://firsthelptech.ie
Ireland,fonez.ie,shop,priced,no,12,https://www.fonez.ie/
Ireland,fonfix.ie,shop,login-gated,YES,0,https://www.fonfix.ie/pages/iphone-repair
Ireland,hugmie.ie,shop,priced,no,44,https://hugmie.ie/
Ireland,iparts-4u.eu,shop,priced,no,30,https://iparts-4u.eu
Ireland,ipear.ie,shop,discovered,no,0,https://ipear.ie/
Ireland,iphoneparts.ie,shop,discovered,no,0,https://iphoneparts.ie/
Ireland,ishine.ie,shop,priced,no,8,https://www.ishine.ie/
Ireland,lcddirect.ie,shop,discovered,no,0,https://lcddirect.ie/
Ireland,mbitechparts.ie,shop,priced,no,8,https://www.mbitechparts.ie/
Ireland,mobilepartsireland.ie,shop,discovered,no,0,https://mobilepartsireland.ie/
Ireland,mobilephoneservice.ie,buyback,discovered,no,0,https://mobilephoneservice.ie/sell-phone/
Ireland,parts4phones.ie,shop,discovered,no,0,https://parts4phones.ie/
Ireland,phonesonline.ie,shop,priced,no,6,https://www.phonesonline.ie/collections/screens-spare-parts
Ireland,refurbiphones.ie,buyback,login-gated,YES,0,https://refurbiphones.ie/sell-your-phone/
Ireland,screenfixireland.ie,shop,discovered,no,0,https://screenfixireland.ie/
Ireland,screenshelf.ie,shop,priced,no,48,https://screenshelf.ie/
Ireland,sellyourtech.ie,buyback,discovered,no,0,https://sellyourtech.ie/
Ireland,supply-it.ie,shop,login-gated,YES,0,https://www.supply-it.ie/
Ireland,webuyanyphone.ie,buyback,discovered,no,0,https://webuyanyphone.ie/
Italy,assistenza-computers.it,shop,discovered,no,0,https://www.assistenza-computers.it/riparazione-cellulari/
Italy,baricavour.iriparo.com,shop,discovered,no,0,https://baricavour.iriparo.com/
Italy,baripapagiovanni.iriparo.com,shop,discovered,no,0,https://baripapagiovanni.iriparo.com/
Italy,bolognacentro.iriparo.com,shop,priced,no,1,https://bolognacentro.iriparo.com/
Italy,brotech.it,shop,priced,no,2,https://brotech.it
Italy,burp-online.it,shop,login-gated,YES,0,https://www.burp-online.it/
Italy,carebsrl.it,shop,login-gated,YES,0,https://www.carebsrl.it/display-compatibili-per-apple
Italy,centrotelefoniamobile.it,buyback,discovered,no,0,https://www.centrotelefoniamobile.it/compra-vendita-cellulari-apple-iphone-rotti-milano/
Italy,clinica-iphone.com,shop,login-gated,YES,0,https://clinica-iphone.com/
Italy,clinicacomputer-shop.com,shop,login-gated,YES,0,https://clinicacomputer-shop.com/riparazioni/riparazione-iphone-torino.html
Italy,clinicacomputer.com,shop,discovered,no,0,https://www.clinicacomputer.com/riparazione-iphone-torino.html
Italy,componentidigitali.com,shop,priced,no,39,https://www.componentidigitali.com/
Italy,compulab.biz,shop,login-gated,YES,0,https://www.compulab.biz/assistenza-apple-bari/listino-prezzi/sostituzione-display-iphone/
Italy,dakatel.it,shop,login-gated,YES,0,https://www.dakatel.it/
Italy,digitalteck.it,shop,priced,no,5,https://www.digitalteck.it/
Italy,disotechlab.it,shop,login-gated,YES,0,https://disotechlab.it/assistenza-iphone/
Italy,doctor-smartphone.com,shop,priced,no,4,https://www.doctor-smartphone.com/vendita-accessori-ricambi/
Italy,doctormphone.com,shop,discovered,no,0,https://www.doctormphone.com/servizi/
Italy,e-lab.store,shop,discovered,no,0,https://www.e-lab.store/
Italy,e-pol.it,shop,login-gated,YES,0,https://www.e-pol.it/display-iphone.html
Italy,el-hope.com,shop,discovered,no,0,https://privati.el-hope.com/16-ricambi-per-apple
Italy,espansioneshop.com,shop,discovered,no,0,https://www.espansioneshop.com/it/553-display-lcd
Italy,firenzeiphone.it,shop,discovered,no,0,https://firenzeiphone.it/riparazione-telefoni/
Italy,firenzeorsini.iriparo.com,shop,discovered,no,0,https://www.firenzeorsini.iriparo.com/
Italy,ftdistribution.it,shop,discovered,no,0,https://ftdistribution.it/38-ricambi-apple
Italy,gieffeplus.it,shop,login-gated,YES,0,https://www.gieffeplus.it/categoria/apple/
Italy,greenmobile.it,buyback,discovered,no,0,https://www.greenmobile.it/
Italy,groundzeroshop.it,shop,discovered,no,0,https://www.groundzeroshop.it/
Italy,gruppoingrosso.com,shop,discovered,no,0,https://gruppoingrosso.com/
Italy,gt-company.it,shop,discovered,no,0,https://www.gt-company.it/
Italy,i-parts.it,buyback,discovered,no,0,https://www.i-parts.it/vendi/permuta-iphone
Italy,infinityshop.it,shop,discovered,no,0,https://www.infinityshop.it/
Italy,ingrosmart.it,shop,login-gated,YES,0,https://www.ingrosmart.it/ricambi/display-lcd.html
Italy,iphonehospital.it,buyback,priced,no,2,https://www.iphonehospital.it/rigenerazione-schermi-lcd
Italy,iphonerottomilano.it,buyback,login-gated,YES,0,https://www.iphonerottomilano.it/
Italy,iphoneusatitalia.it,shop,login-gated,YES,0,https://www.iphoneusatitalia.it/
Italy,iriparo.com,shop,login-gated,YES,0,https://iriparo.com/ripara-il-telefono-con-ricambi-originali-apple/
Italy,it-ricambi.com,shop,login-gated,YES,0,https://en.it-ricambi.com/
Italy,italiatech.it,shop,priced,no,40,https://www.italiatech.it/
Italy,ivifix.com,shop,discovered,no,0,https://www.ivifix.com/it/wholesale-zone.html
Italy,lombardoshop.it,shop,priced,no,9,https://lombardoshop.it/it/categories/ricambi-telefonia/products
Italy,mistertelefoninopalermo.it,shop,login-gated,YES,0,https://www.mistertelefoninopalermo.it/riparazione-iphone
Italy,miwo.it,shop,login-gated,YES,0,https://www.miwo.it/ricambi-apple
Italy,mixricambi.com,shop,discovered,no,0,https://mixricambi.com/
Italy,mobile-tech.it,shop,discovered,no,0,https://www.mobile-tech.it/
Italy,moxedostore.com,shop,priced,no,9,https://www.moxedostore.com/
Italy,mr-cartridge.it,shop,discovered,no,0,https://www.mr-cartridge.it/product-category/accessori-per-smartphone/ricambi-apple/display-originali-rigenerati/
Italy,myphonerepair.it,shop,login-gated,YES,0,https://myphonerepair.it/
Italy,netfix.tech,shop,priced,no,57,https://www.netfix.tech/servizi/riparazione-schermo
Italy,nobilstore.it,shop,discovered,no,0,https://www.nobilstore.it/
Italy,noicompriamoschermi.it,buyback,discovered,no,0,https://www.noicompriamoschermi.it/vendere-schermo-rotto/
Italy,officina-smartphone.it,shop,login-gated,YES,0,https://www.officina-smartphone.it/
Italy,onstoreitalia.it,shop,priced,no,30,https://onstoreitalia.it/collections/ricambi/modello_iphone-12
Italy,outletaccessori.it,shop,priced,no,7,https://www.outletaccessori.it/13-ricambi-iphone
Italy,phoneassist.net,shop,priced,no,26,https://www.phoneassist.net/it/ricambi-telefonia/iphone/
Italy,pineappleitaly.com,buyback,discovered,no,0,https://www.pineappleitaly.com/rigenerazione-lcd/
Italy,prontointerventoapple.it,buyback,priced,no,1,https://www.prontointerventoapple.it/riciclo.php
Italy,puntoingrosso.it,shop,login-gated,YES,0,https://www.puntoingrosso.it/categoria-ricambio/display/
Italy,refurbishdisplay.com,buyback,discovered,no,0,https://www.refurbishdisplay.com/acquisto-schermi-display-rotti-iphone-samsung-huawei/
Italy,renovotech.it,shop,discovered,no,0,https://www.renovotech.it/ingrosso/
Italy,ricambiapple.it,shop,discovered,no,0,https://ricambiapple.it/
Italy,ricambiapple.net,shop,discovered,no,0,https://www.ricambiapple.net/
Italy,ricambimania.com,shop,discovered,no,0,https://www.ricambimania.com/it/display-iphone
Italy,ricambimania.it,shop,discovered,no,0,https://www.ricambimania.it/
Italy,ricambismartphone.it,shop,discovered,no,0,https://www.ricambismartphone.it/apple-iphone
Italy,ricompro.it,buyback,discovered,no,0,https://www.ricompro.it/valutazione-riparare-vendere-iphone/
Italy,rigeneradisplay.it,buyback,discovered,no,0,https://rigeneradisplay.it/
Italy,riparafast.it,shop,priced,no,21,https://www.riparafast.it/9-apple
Italy,riparaora.it,buyback,priced,no,1,https://riparaora.it/categoria-prodotto/riparazioni/iphone/rigenerazione-display-iphone/
Italy,riparata.it,shop,priced,no,30,https://www.riparata.it/store-online/ricambi-b2b
Italy,riparazione-cellulari-torino.it,shop,discovered,no,0,https://www.riparazione-cellulari-torino.it/riparazione-iphone-torino/
Italy,riparazionecellularibologna.com,shop,login-gated,YES,0,https://riparazionecellularibologna.com/riparazioni-cellulari-bologna/riparazione-iphone-bologna/
Italy,riparazioneiphone.com,shop,discovered,no,0,https://www.riparazioneiphone.com/
Italy,riparazioneiphonefirenze.it,shop,login-gated,YES,0,https://www.riparazioneiphonefirenze.it/
Italy,riparazioneiphonepalermo.it,shop,discovered,no,0,https://www.riparazioneiphonepalermo.it/
Italy,riparazioneschermoiphone.torino.it,shop,priced,no,38,https://riparazioneschermoiphone.torino.it/riparazione-schermo-iphone-torino
Italy,riparobologna.it,shop,priced,no,26,https://www.riparobologna.it/iphone.html
Italy,riparostore.it,shop,priced,no,44,https://www.riparostore.it/riparazione-iphone-palermo/
Italy,rstore.it,shop,priced,no,10,https://www.rstore.it/pages/negozi-torino-todream-sostituzione-vetro-iphone
Italy,sifar.it,shop,login-gated,YES,0,https://www.sifar.it/en/spare-parts-iphone
Italy,smartexstore.it,shop,priced,no,6,https://www.smartexstore.it/b2b/
